"der Schüler (die -in)","pupil/student (m/f)","","","","AQA_German_GCSE_Vocab_List::48_WORK_AND_EDUCATION:_School_and_Future_plans_-_Gene"
"der Schulhof","playground","","","","AQA_German_GCSE_Vocab_List::48_WORK_AND_EDUCATION:_School_and_Future_plans_-_Gene"
"die Schulordnung","school rules","","","","AQA_German_GCSE_Vocab_List::48_WORK_AND_EDUCATION:_School_and_Future_plans_-_Gene"
"das Semester","semester","die Semester","n","n","AQA_German_GCSE_Vocab_List::48_WORK_AND_EDUCATION:_School_and_Future_plans_-_Gene"
"die Stunde","hour","die Stunden","noun","f","AQA_German_GCSE_Vocab_List::48_WORK_AND_EDUCATION:_School_and_Future_plans_-_Gene"
"der Stundenplan","schedule","","","","AQA_German_GCSE_Vocab_List::48_WORK_AND_EDUCATION:_School_and_Future_plans_-_Gene"
"der Unterricht","lesson","","","","AQA_German_GCSE_Vocab_List::48_WORK_AND_EDUCATION:_School_and_Future_plans_-_Gene"
"verbieten","to forbid","verbot; hat verboten","verb","","AQA_German_GCSE_Vocab_List::48_WORK_AND_EDUCATION:_School_and_Future_plans_-_Gene"
"die Versammlung","meeting, congregation, assembly","","","","AQA_German_GCSE_Vocab_List::48_WORK_AND_EDUCATION:_School_and_Future_plans_-_Gene"
"das Wahlfach","optional subject","","","","AQA_German_GCSE_Vocab_List::48_WORK_AND_EDUCATION:_School_and_Future_plans_-_Gene"
"wählen","to choose","wählte; hat gewählt","v","","AQA_German_GCSE_Vocab_List::48_WORK_AND_EDUCATION:_School_and_Future_plans_-_Gene"
"die Zukunft","future","die Zukünfte","n","f","AQA_German_GCSE_Vocab_List::48_WORK_AND_EDUCATION:_School_and_Future_plans_-_Gene"
"die Anmeldung","booking","","","","AQA_German_GCSE_Vocab_List::49_School_Features"
"die Aula","school hall","","","","AQA_German_GCSE_Vocab_List::49_School_Features"
"die Bibliothek","library","","","","AQA_German_GCSE_Vocab_List::49_School_Features"
"der Chor","choir","","","","AQA_German_GCSE_Vocab_List::49_School_Features"
"der Direktor","Headteacher","","","","AQA_German_GCSE_Vocab_List::49_School_Features"
"die Direktorin","Headmistress","","","","AQA_German_GCSE_Vocab_List::49_School_Features"
"das Gebäude","building","die Gebäude","n","n","AQA_German_GCSE_Vocab_List::49_School_Features"
"der Hausmeister","caretaker","","","","AQA_German_GCSE_Vocab_List::49_School_Features"
"die Kantine","canteen, dining hall","","","","AQA_German_GCSE_Vocab_List::49_School_Features"
"das Klassenzimmer","classroom","","","","AQA_German_GCSE_Vocab_List::49_School_Features"
"das Labor","science lab","","","","AQA_German_GCSE_Vocab_List::49_School_Features"
"das Lehrerzimmer","staff room","","","","AQA_German_GCSE_Vocab_List::49_School_Features"
"das Orchester","orchestra","","","","AQA_German_GCSE_Vocab_List::49_School_Features"
"der Schulhof","playground","","","","AQA_German_GCSE_Vocab_List::49_School_Features"
"das Sekretariat","school office, reception","","","","AQA_German_GCSE_Vocab_List::49_School_Features"
"die Speise","meal","","","","AQA_German_GCSE_Vocab_List::49_School_Features"
"die Sporthalle","sports arena","","","","AQA_German_GCSE_Vocab_List::49_School_Features"
"das Sprachlabor","language laboratory","","","","AQA_German_GCSE_Vocab_List::49_School_Features"
"die Tafel","board","","Substantiv","Weiblich","AQA_German_GCSE_Vocab_List::49_School_Features"
"die Turnhalle","gym","die Turnhallen","n","f","AQA_German_GCSE_Vocab_List::49_School_Features"
"der Umkleideraum","changing room","","","","AQA_German_GCSE_Vocab_List::49_School_Features"
"Biologie","Biology","","","","AQA_German_GCSE_Vocab_List::50_School_Subjects"
"Chemie","Chemistry","","","","AQA_German_GCSE_Vocab_List::50_School_Subjects"
"Deutsch","German","deutscher, am deutschsten","noun","","AQA_German_GCSE_Vocab_List::50_School_Subjects"
"Englisch","English","englischer, am englischsten","noun","","AQA_German_GCSE_Vocab_List::50_School_Subjects"
"Erdkunde","Geography","","","","AQA_German_GCSE_Vocab_List::50_School_Subjects"
"Französisch","French","","noun","","AQA_German_GCSE_Vocab_List::50_School_Subjects"
"Fremdsprachen","foreign languages","","","","AQA_German_GCSE_Vocab_List::50_School_Subjects"
"Geschichte","history, story","","noun","feminine","AQA_German_GCSE_Vocab_List::50_School_Subjects"
"Informatik","IT","","","","AQA_German_GCSE_Vocab_List::50_School_Subjects"
"kochen","to cook","","verb","","AQA_German_GCSE_Vocab_List::50_School_Subjects"
"Kunst","art","","","","AQA_German_GCSE_Vocab_List::50_School_Subjects"
"Mathe(matik)","Maths","","","","AQA_German_GCSE_Vocab_List::50_School_Subjects"
"Naturwissenschaften","science","","","","AQA_German_GCSE_Vocab_List::50_School_Subjects"
"Physik","Physics","","","","AQA_German_GCSE_Vocab_List::50_School_Subjects"
"Religion","religion, Religious Studies","","","Female","AQA_German_GCSE_Vocab_List::50_School_Subjects"
"Sozialkunde","sociology","","","Female","AQA_German_GCSE_Vocab_List::50_School_Subjects"
"Spanisch","spanish","","noun","","AQA_German_GCSE_Vocab_List::50_School_Subjects"
"Sport","physical education","","","","AQA_German_GCSE_Vocab_List::50_School_Subjects"
"werken","to work (w)","","","","AQA_German_GCSE_Vocab_List::50_School_Subjects"
"der Bleistift","pencil","die Bleistifte","n","m","AQA_German_GCSE_Vocab_List::51_School_Equipment"
"das Buch","book","die Bücher","noun","n","AQA_German_GCSE_Vocab_List::51_School_Equipment"
"das Etui","case","","","","AQA_German_GCSE_Vocab_List::51_School_Equipment"
"der Füller","fountain pen","","","","AQA_German_GCSE_Vocab_List::51_School_Equipment"
"das Heft","notebook","die Hefte","n","n","AQA_German_GCSE_Vocab_List::51_School_Equipment"
"der Kuli","ball-pen, Biro","","","","AQA_German_GCSE_Vocab_List::51_School_Equipment"
"das Lineal","the ruler","","","","AQA_German_GCSE_Vocab_List::51_School_Equipment"
"das Papier","paper","die Papiere","n","n","AQA_German_GCSE_Vocab_List::51_School_Equipment"
"der Gummi","rubber","","","","AQA_German_GCSE_Vocab_List::51_School_Equipment"
"der Taschenrechner","the calculator","","","","AQA_German_GCSE_Vocab_List::51_School_Equipment"
"das Wörterbuch","dictionary","","","","AQA_German_GCSE_Vocab_List::51_School_Equipment"
"der Zirkel","Compass","","","","AQA_German_GCSE_Vocab_List::51_School_Equipment"
"das Abitur","A-Levels, school leaving exam","","","","AQA_German_GCSE_Vocab_List::52_Future"
"der Abiturient","person who has passed the Abitur","","Abitur candidate","","AQA_German_GCSE_Vocab_List::52_Future"
"der Abschluss","final exam","die Abschlüsse","n","m","AQA_German_GCSE_Vocab_List::52_Future"
"das Abschlusszeugnis","leaving certificate","","","","AQA_German_GCSE_Vocab_List::52_Future"
"abwesend","absent","","","","AQA_German_GCSE_Vocab_List::52_Future"
"auf etw ankommen","to depend on sth","","","","AQA_German_GCSE_Vocab_List::52_Future"
"die Auswahl","choice","","noun","f","AQA_German_GCSE_Vocab_List::52_Future"
"beruflich","professional","","","","AQA_German_GCSE_Vocab_List::52_Future"
"brauchen","to need","brauchte; hat gebraucht","verb","","AQA_German_GCSE_Vocab_List::52_Future"
"deswegen","because of this","","","","AQA_German_GCSE_Vocab_List::52_Future"
"die Fachhochschule","Vocational College","","","","AQA_German_GCSE_Vocab_List::52_Future"
"gut bezahlt","well paid","","","","AQA_German_GCSE_Vocab_List::52_Future"
"das Heimweh","homesickness","","","","AQA_German_GCSE_Vocab_List::52_Future"
"im Durchschnitt","on average","","","","AQA_German_GCSE_Vocab_List::52_Future"
"Jura","law","","","","AQA_German_GCSE_Vocab_List::52_Future"
"klug","clever","","adjective, adverb","","AQA_German_GCSE_Vocab_List::52_Future"
"der Leistungsdruck","pressure to achieve","","","","AQA_German_GCSE_Vocab_List::52_Future"
"meinen","to think/believe","","","","AQA_German_GCSE_Vocab_List::52_Future"
"die Möglichkeit","possibility","die Möglichkeiten","noun","f","AQA_German_GCSE_Vocab_List::52_Future"
"nachsitzen","to have detention","","","","AQA_German_GCSE_Vocab_List::52_Future"
"nagelneu","brand new","","","","AQA_German_GCSE_Vocab_List::52_Future"
"nervös","nervous","","","","AQA_German_GCSE_Vocab_List::52_Future"
"der Notendruck","exam pressure","","","","AQA_German_GCSE_Vocab_List::52_Future"
"peinlich","embarrassing","","adj","","AQA_German_GCSE_Vocab_List::52_Future"
"der Profi","pro (professional)","","","","AQA_German_GCSE_Vocab_List::52_Future"
"die Prüfung","exam","die Prüfungen","noun","f","AQA_German_GCSE_Vocab_List::52_Future"
"anbieten","to offer","bot an; hat angeboten","verb","","AQA_German_GCSE_Vocab_List::53_Jobs"
"anfügen","to enclose","","","","AQA_German_GCSE_Vocab_List::53_Jobs"
"die Arbeitskraft","manpower","","","","AQA_German_GCSE_Vocab_List::53_Jobs"
"beiliegend","enclosed","","","","AQA_German_GCSE_Vocab_List::53_Jobs"
"beruflich","professional","","","","AQA_German_GCSE_Vocab_List::53_Jobs"
"sich bewerben","to apply","to apply","","","AQA_German_GCSE_Vocab_List::53_Jobs"
"die Bewerbung","application (for)","","","","AQA_German_GCSE_Vocab_List::53_Jobs"
"die Erfahrung","(noun) experience","","","","AQA_German_GCSE_Vocab_List::53_Jobs"
"im Freien","in the open air","","","","AQA_German_GCSE_Vocab_List::53_Jobs"
"der Lebenslauf","curriculum vitae, CV","","","","AQA_German_GCSE_Vocab_List::53_Jobs"
"der Lohn","wage","","","","AQA_German_GCSE_Vocab_List::53_Jobs"
"die Teilzeit","part-time","","","","AQA_German_GCSE_Vocab_List::53_Jobs"
"die Schichtarbeit","shift-work","shiftwork","","","AQA_German_GCSE_Vocab_List::53_Jobs"
"die Unterlage","document","","","","AQA_German_GCSE_Vocab_List::53_Jobs"
