"gelingen","to succeed","[sound:518328000120710074756.mp3][sound:48200120107101039_505086_26b7c.mp3][sound:32111218133958_505086_8b9db.mp3]","gelang, gelungen","v","","1000_words_of_elementary_German::21_Level_21"
"das Geschäft","business, shop","[sound:48200120107101040_711253_a7cd8.mp3][sound:32111218133958_711253_452e7.mp3][sound:55341000110711102139.mp3]","die Geschäfte","noun","neuter","1000_words_of_elementary_German::21_Level_21"
"warten","to wait","[sound:32120223044511_120908_1315a.mp3][sound:48200120107105129_120908_19203.mp3]","","verb","","1000_words_of_elementary_German::21_Level_21"
"der Torwart","goalkeeper","[sound:32120223044320_711327_d08be.mp3][sound:48200120107104452_711327_f6a0b.mp3]","die Torwarte","n","m","1000_words_of_elementary_German::22_Level_22"
"der Richter","judge","","die Richter","noun","masc","1000_words_of_elementary_German::22_Level_22"
"der Schiedsrichter","referee","[sound:32120223044320_711328_b06aa.mp3][sound:48200120107104452_711328_e90dd.mp3]","die Schiedsrichter","n","m","1000_words_of_elementary_German::22_Level_22"
"leisten","to achieve","[sound:48200120107101040_711254_dde7b.mp3][sound:32111218133958_711254_a3552.mp3]","","v","","1000_words_of_elementary_German::22_Level_22"
"halb","half","","","adverb","","1000_words_of_elementary_German::22_Level_22"
"die Halbzeit","halftime","[sound:32120223044321_711329_a9942.mp3][sound:48200120107104452_711329_0c302.mp3]","die Halbzeiten","n","f","1000_words_of_elementary_German::22_Level_22"
"gewinnen","to win","[sound:32120223044321_13740_2cd3f.mp3][sound:48200120107104452_13740_156aa.mp3]","gewann, gewonnen","v","none","1000_words_of_elementary_German::22_Level_22"
"der Sieg","victory","[sound:32120813154124_266464_0b043.mp3][sound:32120502065644_266464_75cd8.mp3][sound:32120223044321_266464_99129.mp3][sound:48200120107104452_266464_f0eac.mp3]","die Siege","noun","m","1000_words_of_elementary_German::22_Level_22"
"die Niederlage","defeat","[sound:32120223044321_711332_34142.mp3][sound:48200120107104452_711332_cf5a2.mp3]","die Niederlagen","n","f","1000_words_of_elementary_German::22_Level_22"
"der Kunde","customer","","die Kunden","noun","masculine","1000_words_of_elementary_German::22_Level_22"
"der Fan","fan","[sound:32120223044321_711333_9176e.mp3][sound:48200120107104452_711333_2a14d.mp3]","die Fans","n","m","1000_words_of_elementary_German::22_Level_22"
"der Kollege","colleague","[sound:48200120107101040_711255_938e6.mp3][sound:32111218133958_711255_4d718.mp3]","die Kollegen","n","m","1000_words_of_elementary_German::22_Level_22"
"der Mitarbeiter","employee","[sound:48200120107101040_711256_ffe61.mp3][sound:32111218133959_711256_d1b09.mp3]","die Mitarbeiter","noun","masculine","1000_words_of_elementary_German::22_Level_22"
"unterstützen","to support","[sound:32120223044321_80871_b752f.mp3][sound:48200120107104453_80871_aecae.mp3]","","v","","1000_words_of_elementary_German::22_Level_22"
"singen","to sing","[sound:32120223044321_158582_e79bc.mp3][sound:48200120107104453_158582_5eea2.mp3]","sang, gesungen","v","","1000_words_of_elementary_German::22_Level_22"
"die Wirtschaft","economy","","","noun","f","1000_words_of_elementary_German::22_Level_22"
"das Stadion","stadium","[sound:32120223044321_711334_bd0de.mp3][sound:48200120107104453_711334_8cc3a.mp3]","die Stadien","n","n","1000_words_of_elementary_German::22_Level_22"
"die Fahne","flag","[sound:32120223044321_711335_2fee9.mp3][sound:48200120107104453_711335_0a857.mp3]","die Fahnen","n","f","1000_words_of_elementary_German::22_Level_22"
"das Trikot","jersey","[sound:32120223044321_273717_19404.mp3][sound:48200120107104453_273717_9d736.mp3]","die Trikots","n","n","1000_words_of_elementary_German::22_Level_22"
"das Bier","beer","[sound:32120223044321_711336_8628a.mp3][sound:48200120107104453_711336_7ec49.mp3]","die Biere","noun","n","1000_words_of_elementary_German::22_Level_22"
"trinken","to drink","[sound:32120223044321_94198_be7d1.mp3][sound:48200120107104453_94198_7e76b.mp3]","trank; hat getrunken","verb","","1000_words_of_elementary_German::22_Level_22"
"zählen","to count","[sound:518328000120709181341.mp3]","zählte; hat gezählt","v","","1000_words_of_elementary_German::22_Level_22"
"der Wein","wine","[sound:32120223044322_223539_eff17.mp3][sound:48200120107104453_223539_530ca.mp3]","die Weine","n","m","1000_words_of_elementary_German::22_Level_22"
"der Saft","juice","[sound:32120223044322_33112_00635.mp3][sound:48200120107104453_33112_f2dc5.mp3]","die Säfte","n","m","1000_words_of_elementary_German::22_Level_22"
"der Sprudel","fizzy mineral water","[sound:32120223044322_711337_8d78a.mp3][sound:48200120107104453_711337_aa12f.mp3]","die Sprudel","n","m","1000_words_of_elementary_German::22_Level_22"
"die Leitung","management, cable, line","[sound:32120813154144_162646_690d5.mp3]","die Leitungen","noun","f","1000_words_of_elementary_German::23_Level_23"
"zwei","two","[sound:48200120107101040_33472_7b0da.mp3][sound:32111218133959_33472_ec4e3.mp3]","","numeral","","1000_words_of_elementary_German::23_Level_23"
"das Leitungswasser","tap water","[sound:32120223044322_289763_1612a.mp3][sound:48200120107104453_289763_b2c57.mp3]","-","noun","n","1000_words_of_elementary_German::23_Level_23"
"vier","four","[sound:48200120107101040_33474_a6941.mp3][sound:32111218133959_33474_32b40.mp3][sound:32120718062205_1965251_6a3a9.mp3]","","numeral","","1000_words_of_elementary_German::23_Level_23"
"die Wurst","sausage","[sound:32120223044322_33102_4070d.mp3][sound:48200120107104453_33102_10600.mp3]","die Würste","n","f","1000_words_of_elementary_German::23_Level_23"
"fünf","five","[sound:48200120107101040_33475_0f47e.mp3][sound:32111218133959_33475_d6021.mp3]","","numeral","","1000_words_of_elementary_German::23_Level_23"
"lecker","yummy","[sound:32120223044322_279286_719f1.mp3][sound:48200120107104454_279286_3ba6a.mp3]","","adjective,  interjection","","1000_words_of_elementary_German::23_Level_23"
"hungrig","hungry","[sound:32120223044322_711338_8e8f9.mp3][sound:48200120107104454_711338_41023.mp3]","","adj","","1000_words_of_elementary_German::23_Level_23"
"durstig","thirsty","[sound:32120718100857_223721_803ad.mp3][sound:32120223044322_223721_a65d3.mp3][sound:48200120107104454_223721_89f27.mp3]","","adj","","1000_words_of_elementary_German::23_Level_23"
"sechs","six","[sound:48200120107101040_33476_f7287.mp3][sound:32111218133959_33476_7c57c.mp3]","","numeral","","1000_words_of_elementary_German::23_Level_23"
"die Kartoffel","potato","[sound:32120223044322_223874_489f3.mp3][sound:48200120107104454_223874_43343.mp3][sound:8000111031151353.mp3][sound:91000111031145808.mp3]","die Kartoffeln","n","f","1000_words_of_elementary_German::23_Level_23"
"würzig","spicy","[sound:32120223044322_711339_d16f3.mp3][sound:48200120107104454_711339_bb588.mp3]","","adj","","1000_words_of_elementary_German::23_Level_23"
"salzig","salty","[sound:32120223044322_370287_64a9c.mp3][sound:48200120107104454_370287_ee16f.mp3]","","adj","","1000_words_of_elementary_German::23_Level_23"
"sieben","seven","[sound:48200120107101040_33477_ff90f.mp3][sound:32111218133959_33477_36133.mp3]","","numeral","","1000_words_of_elementary_German::23_Level_23"
"fade","insipid","[sound:32120223044323_711340_ad0a1.mp3][sound:48200120107104454_711340_0ebac.mp3]","","adj","","1000_words_of_elementary_German::23_Level_23"
"scharf","sharp, spicy","[sound:32120813154139_711341_21cbd.mp3][sound:32120718100858_711341_a902f.mp3][sound:32120502065749_711341_a208c.mp3][sound:32120223044323_711341_7d9f9.mp3][sound:48200120107104454_711341_71b46.mp3]","","adj","","1000_words_of_elementary_German::23_Level_23"
"süß","sweet","[sound:32120223044323_667398_91ef2.mp3][sound:48200120107104454_667398_00b0a.mp3]","","adj","","1000_words_of_elementary_German::23_Level_23"
"neun","nine","[sound:48200120107101041_33479_279e2.mp3][sound:32111218134000_33479_d51d0.mp3]","","numeral","","1000_words_of_elementary_German::23_Level_23"
"das Brötchen","bread roll","[sound:32120223044323_711342_cee44.mp3][sound:48200120107104454_711342_b171f.mp3]","die Brötchen","n","n","1000_words_of_elementary_German::23_Level_23"
"der Döner","kebab","","die Döner","noun","feminine","1000_words_of_elementary_German::23_Level_23"
"fettig","greasy","[sound:32120223044323_711344_2f722.mp3][sound:48200120107104454_711344_d0ea9.mp3]","","adj","","1000_words_of_elementary_German::23_Level_23"
"dick","fat","[sound:32120813152530_7813_95e9e.mp3][sound:32120718100903_7813_3e079.mp3][sound:32120223044323_7813_abc2f.mp3][sound:32120111060946_7813_4e504.mp3][sound:48200120107104454_7813_c2227.mp3][sound:3197000111009021648.mp3]","","adjective","","1000_words_of_elementary_German::23_Level_23"
"dünn","thin","[sound:32120223044323_7814_5e7d5.mp3][sound:48200120107104455_7814_af171.mp3][sound:3197000111009021703.mp3]","","adj","","1000_words_of_elementary_German::23_Level_23"
"gesund","healthy","[sound:32120813154154_684498_80730.mp3][sound:32120718100853_684498_fc677.mp3][sound:32120223044511_684498_bf2ed.mp3][sound:48200120107105129_684498_016b8.mp3][sound:3197000111009024217.mp3]","","adj","","1000_words_of_elementary_German::23_Level_23"
"die Gesundheit","health","[sound:32120223044323_711345_56b97.mp3][sound:48200120107104455_711345_c37bd.mp3]","die Gesundheiten","n","f","1000_words_of_elementary_German::23_Level_23"
"zehn","ten","[sound:48200120107102651_33480_e6d60.mp3]","","numeral","","1000_words_of_elementary_German::24_Level_24"
"niedrig","low, physically low","[sound:32120813152531_711258_ebf88.mp3][sound:48200120107102652_711258_ffd55.mp3][sound:32111218134318_711258_bd46f.mp3]","","adjective, adverb","","1000_words_of_elementary_German::24_Level_24"
"krank","sick, ill","[sound:32120813154116_711346_a31fb.mp3][sound:32120718100901_711346_1074c.mp3][sound:32120223044510_711346_0bc49.mp3][sound:48200120107105128_711346_ecf03.mp3][sound:3197000111009025436.mp3]","kränker, am kränksten","adjective","","1000_words_of_elementary_German::24_Level_24"
"die Krankheit","illness","","die Krankheiten","noun","feminine","1000_words_of_elementary_German::24_Level_24"
"tot","dead","[sound:32120718100857_711259_892f8.mp3][sound:48200120107102652_711259_cbf5c.mp3][sound:32111218134318_711259_7110e.mp3][sound:3197000111009035708.mp3]","","adj","","1000_words_of_elementary_German::24_Level_24"
"der Bauchschmerz","tummyache","[sound:32120223044510_711348_05961.mp3][sound:48200120107105128_711348_eb72f.mp3]","die Bauchschmerzen","n","m","1000_words_of_elementary_German::24_Level_24"
"schlecht","bad, not good","[sound:32120601121800_14857_ede75.mp3][sound:48200120107102652_14857_bfca7.mp3]","schlechter, am schlechtesten","adjective, adverb","","1000_words_of_elementary_German::24_Level_24"
"der Schmerz","pain","","die Schmerzen","noun","m","1000_words_of_elementary_German::24_Level_24"
"der Kopf","head","[sound:32111218134321_33446_a7cd0.mp3]","die Köpfe","n","m","1000_words_of_elementary_German::24_Level_24"
"der Kopfschmerz","headache","[sound:32120223044510_711349_b0e81.mp3][sound:48200120107105128_711349_2b663.mp3]","die Kopfschmerzen","n","m","1000_words_of_elementary_German::24_Level_24"
"nämlich","namely","[sound:48200120107102652_13760_233fc.mp3][sound:32111218134318_13760_1fdab.mp3]","","part","","1000_words_of_elementary_German::24_Level_24"
"im Moment","at the moment","[sound:48200120107102652_279273_f3684.mp3][sound:32111218134318_279273_a0cef.mp3]","","adv","","1000_words_of_elementary_German::24_Level_24"
"das Fieber","fever","[sound:32120223044510_711350_4ace7.mp3][sound:48200120107105128_711350_7ecc1.mp3]","die Fieber","n","n","1000_words_of_elementary_German::24_Level_24"
"meiste","most","[sound:48200120107102652_711260_3e9c0.mp3][sound:32111218134318_711260_a5889.mp3]","","adj","","1000_words_of_elementary_German::24_Level_24"
"der Arzt","doctor","","die Ärzte","noun","masculine","1000_words_of_elementary_German::24_Level_24"
"niemand","no one","[sound:48200120107102652_223536_3b769.mp3][sound:32111218134318_223536_60e02.mp3]","","pron","","1000_words_of_elementary_German::24_Level_24"
"die Krankenschwester","nurse","[sound:32120223044510_711351_e12ef.mp3][sound:48200120107105128_711351_53457.mp3]","die Krankenschwestern","n","f","1000_words_of_elementary_German::24_Level_24"
"finden","to find","[sound:83613000120708003602.mp3][sound:83613000120708000045.mp3][sound:48200120107102652_13962_3842d.mp3][sound:32111218134318_13962_8114f.mp3]","fand, hat gefunden","v","","1000_words_of_elementary_German::24_Level_24"
"das Krankenhaus","hospital","","die Krankenhäuser","noun","n","1000_words_of_elementary_German::24_Level_24"
"dienen","to serve","","","v","dienen","1000_words_of_elementary_German::24_Level_24"
"handeln","to deal, trade, haggle, act","","","v","","1000_words_of_elementary_German::24_Level_24"
"verdienen","to earn","","","verb","","1000_words_of_elementary_German::24_Level_24"
"behandeln","to treat","[sound:32120223044511_54972_42eda.mp3][sound:48200120107105129_54972_c0759.mp3]","","v","","1000_words_of_elementary_German::24_Level_24"
"voll","full, filled","","","adj","","1000_words_of_elementary_German::24_Level_24"
"mehr","more","[sound:48200120107102653_286268_c2295.mp3][sound:32111218134319_286268_92caf.mp3]","","adv","","1000_words_of_elementary_German::24_Level_24"
"die Notaufnahme","casualty department","[sound:32120223044511_711352_96153.mp3][sound:48200120107105129_711352_207b4.mp3]","die Notaufnahmen","n","f","1000_words_of_elementary_German::25_Level_25"
"der Abend","evening","","","noun","masculine","1000_words_of_elementary_German::25_Level_25"
"der Feierabend","end of the work day","[sound:48200120107102653_711262_b63a1.mp3][sound:32111218134319_711262_af94f.mp3]","","n","m","1000_words_of_elementary_German::25_Level_25"
"das Brot","bread","[sound:32120223044323_33179_da807.mp3][sound:48200120107104454_33179_f7ccf.mp3]","die Brote","n","n","1000_words_of_elementary_German::25_Level_25"
"lassen","to let","","","verb","","1000_words_of_elementary_German::25_Level_25"
"das Abendbrot","supper","[sound:48200120107102653_223591_f6969.mp3][sound:32111218134319_223591_97f16.mp3]","-","n","n","1000_words_of_elementary_German::25_Level_25"
"entlassen","to dismiss","[sound:32120223044511_711353_4bcae.mp3][sound:48200120107105129_711353_3d265.mp3]","","v","","1000_words_of_elementary_German::25_Level_25"
"mögen","to like, may","[sound:48200120107102653_279214_a3bfa.mp3][sound:32111218134319_279214_b6e94.mp3]","mochte - hat gemocht","verb","","1000_words_of_elementary_German::25_Level_25"
"holen","to fetch","","","verb","","1000_words_of_elementary_German::25_Level_25"
"müde","tired","[sound:32120718100855_286273_16f1e.mp3][sound:48200120107102653_286273_805b1.mp3][sound:32111218134319_286273_6f6fe.mp3]","","adj","","1000_words_of_elementary_German::25_Level_25"
"dunkel","dark","[sound:32120718100858_223472_5bef2.mp3][sound:48200120107102653_223472_0c5d1.mp3][sound:32111218134319_223472_92926.mp3]","","adj","","1000_words_of_elementary_German::25_Level_25"
"sich erholen","to recover","[sound:32120223044511_711354_a3e79.mp3][sound:48200120107105129_711354_829e5.mp3]","","v","","1000_words_of_elementary_German::25_Level_25"
"langweilig","boring","[sound:32120718100859_680882_a60c3.mp3][sound:32120223044511_680882_d1214.mp3][sound:48200120107105129_680882_cd05d.mp3]","","adjective","","1000_words_of_elementary_German::25_Level_25"
"geduldig","patient","[sound:32120223044511_14860_6b4cc.mp3][sound:48200120107105129_14860_533c1.mp3]","","adj;  adv","","1000_words_of_elementary_German::25_Level_25"
"gemütlich","cozy","","","adj","","1000_words_of_elementary_German::25_Level_25"
"die Ausdauer","endurance","[sound:32120223044511_711355_1d099.mp3][sound:48200120107105129_711355_b49d6.mp3]","no plural","noun","f","1000_words_of_elementary_German::25_Level_25"
